"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"06/27/2024","AirNow","120992005","3","4.7","ug/m3 LC","26","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/28/2024","AirNow","120992005","3","7","ug/m3 LC","39","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/29/2024","AirNow","120992005","3","11","ug/m3 LC","55","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"06/30/2024","AirNow","120992005","3","7.1","ug/m3 LC","39","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"07/01/2024","AirNow","120992005","3","5.4","ug/m3 LC","30","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"07/02/2024","AirNow","120992005","3","8","ug/m3 LC","44","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"07/03/2024","AirNow","120992005","3","12.4","ug/m3 LC","57","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"07/04/2024","AirNow","120992005","3","12.8","ug/m3 LC","58","DELRAY BEACH","1","100.0000","88101","PM2.5 - Local Conditions","","","33100","Miami-Fort Lauderdale-West Palm Beach, FL","12","Florida","099","Palm Beach","26.4569444","-80.0927778"
"01/01/2024","AQS","121030004","3","46.9","ug/m3 LC","129","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/02/2024","AQS","121030004","3","5.8","ug/m3 LC","32","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/03/2024","AQS","121030004","3","5.6","ug/m3 LC","31","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/04/2024","AQS","121030004","3","6","ug/m3 LC","33","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/05/2024","AQS","121030004","3","4.4","ug/m3 LC","24","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/06/2024","AQS","121030004","3","6.8","ug/m3 LC","38","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/07/2024","AQS","121030004","3","4.6","ug/m3 LC","26","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/08/2024","AQS","121030004","3","4.1","ug/m3 LC","23","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/09/2024","AQS","121030004","3","7.3","ug/m3 LC","41","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/10/2024","AQS","121030004","3","6.2","ug/m3 LC","34","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/11/2024","AQS","121030004","3","5.4","ug/m3 LC","30","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/12/2024","AQS","121030004","3","5","ug/m3 LC","28","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/13/2024","AQS","121030004","3","6.8","ug/m3 LC","38","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/14/2024","AQS","121030004","3","4.3","ug/m3 LC","24","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/15/2024","AQS","121030004","3","5.8","ug/m3 LC","32","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/16/2024","AQS","121030004","3","7.4","ug/m3 LC","41","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/17/2024","AQS","121030004","3","4.3","ug/m3 LC","24","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/18/2024","AQS","121030004","3","4.5","ug/m3 LC","25","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/19/2024","AQS","121030004","3","5.5","ug/m3 LC","31","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/20/2024","AQS","121030004","3","4.9","ug/m3 LC","27","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/21/2024","AQS","121030004","3","5.3","ug/m3 LC","29","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/22/2024","AQS","121030004","3","3.9","ug/m3 LC","22","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/23/2024","AQS","121030004","3","4.9","ug/m3 LC","27","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/24/2024","AQS","121030004","3","5.3","ug/m3 LC","29","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/25/2024","AQS","121030004","3","5.9","ug/m3 LC","33","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/26/2024","AQS","121030004","3","6.4","ug/m3 LC","36","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/27/2024","AQS","121030004","3","6.1","ug/m3 LC","34","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/28/2024","AQS","121030004","3","4.9","ug/m3 LC","27","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/29/2024","AQS","121030004","3","3.9","ug/m3 LC","22","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/30/2024","AQS","121030004","3","6.1","ug/m3 LC","34","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"01/31/2024","AQS","121030004","3","4.6","ug/m3 LC","26","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/01/2024","AQS","121030004","3","5.6","ug/m3 LC","31","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/02/2024","AQS","121030004","3","7.7","ug/m3 LC","43","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/03/2024","AQS","121030004","3","13.5","ug/m3 LC","59","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/04/2024","AQS","121030004","3","8","ug/m3 LC","44","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/05/2024","AQS","121030004","3","4.1","ug/m3 LC","23","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/06/2024","AQS","121030004","3","3.9","ug/m3 LC","22","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/07/2024","AQS","121030004","3","5.1","ug/m3 LC","28","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/08/2024","AQS","121030004","3","5.4","ug/m3 LC","30","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/09/2024","AQS","121030004","3","9.7","ug/m3 LC","52","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/10/2024","AQS","121030004","3","5.8","ug/m3 LC","32","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/11/2024","AQS","121030004","3","5.5","ug/m3 LC","31","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/12/2024","AQS","121030004","3","7.4","ug/m3 LC","41","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/13/2024","AQS","121030004","3","5","ug/m3 LC","28","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/14/2024","AQS","121030004","3","4.7","ug/m3 LC","26","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/15/2024","AQS","121030004","3","8.3","ug/m3 LC","46","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/16/2024","AQS","121030004","3","8.3","ug/m3 LC","46","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/17/2024","AQS","121030004","3","5","ug/m3 LC","28","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/18/2024","AQS","121030004","3","1.8","ug/m3 LC","10","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/19/2024","AQS","121030004","3","4.8","ug/m3 LC","27","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/20/2024","AQS","121030004","3","6.4","ug/m3 LC","36","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/21/2024","AQS","121030004","3","10.4","ug/m3 LC","53","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/22/2024","AQS","121030004","3","8.8","ug/m3 LC","49","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
"02/23/2024","AQS","121030004","3","8.5","ug/m3 LC","47","St. Petersburg College","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","45300","Tampa-St. Petersburg-Clearwater, FL","12","Florida","103","Pinellas","27.946687816","-82.731766912"
